date,precip_cumulative,swe,tmean
27-Mar-20,11.14,3.82,14
28-Mar-20,11.18,4.09,20
29-Mar-20,11.3,4.49,23
30-Mar-20,11.3,4.42,25
31-Mar-20,11.32,4.55,34
1-Apr-20,11.32,4.16,29
2-Apr-20,11.32,3.72,25
3-Apr-20,11.32,3.47,27
4-Apr-20,11.48,3.34,26
5-Apr-20,12.33,3.65,26
6-Apr-20,13.44,5.01,23
7-Apr-20,13.44,5.22,23
8-Apr-20,13.84,5.49,33
9-Apr-20,14.18,6.22,30
10-Apr-20,14.21,6.46,30
11-Apr-20,14.21,6.48,34
12-Apr-20,14.45,6.15,32
13-Apr-20,14.47,6.08,29
14-Apr-20,14.47,5.81,33
15-Apr-20,14.48,5.43,36
16-Apr-20,14.58,4.96,35
17-Apr-20,15.07,4.54,33
18-Apr-20,15.18,5.01,34
19-Apr-20,15.18,4.84,32
20-Apr-20,15.34,4.45,30
21-Apr-20,15.35,4.32,35
22-Apr-20,15.35,4.17,39
23-Apr-20,15.35,3.32,40
24-Apr-20,15.35,2.15,42
25-Apr-20,15.36,1,43
26-Apr-20,15.36,0.35,41
27-Apr-20,15.36,0.17,43
28-Apr-20,15.36,0.13,48
29-Apr-20,15.36,0.1,46
30-Apr-20,15.37,0.04,42
1-May-20,15.37,0.03,39
2-May-20,15.37,0.02,38
3-May-20,15.37,0,37
4-May-20,15.37,0,40
5-May-20,15.38,0,43
6-May-20,15.38,0.02,45
7-May-20,15.38,0.03,47
8-May-20,15.38,0.05,48
9-May-20,15.38,0.07,49
10-May-20,15.38,0.06,45
11-May-20,15.39,0.04,41
12-May-20,15.39,0.05,37
13-May-20,15.39,0.02,36
14-May-20,15.39,0,36
15-May-20,15.39,0,43
16-May-20,15.39,0,46
17-May-20,15.45,0.06,44
18-May-20,16.16,0.17,33
19-May-20,16.24,0.17,28
20-May-20,16.24,0.07,34
21-May-20,16.24,0,40
22-May-20,16.24,0,37
23-May-20,16.24,0,42
24-May-20,16.24,0.01,47
25-May-20,16.24,0.04,52
26-May-20,16.24,0.07,55
27-May-20,16.24,0.09,56
28-May-20,16.24,0.09,57
29-May-20,16.24,0.09,58
30-May-20,16.25,0.14,45
31-May-20,16.26,0.03,44
1-Jun-20,16.26,0.06,49
2-Jun-20,16.26,0.06,52
3-Jun-20,16.26,0.08,53
4-Jun-20,16.27,0.08,54
5-Jun-20,16.27,0.1,50
6-Jun-20,16.27,0.06,41
7-Jun-20,16.27,0,32
8-Jun-20,16.27,0,38
9-Jun-20,16.27,0,47
10-Jun-20,16.27,0.05,50
11-Jun-20,16.28,0.05,51
12-Jun-20,16.46,0.05,44
13-Jun-20,16.46,0.03,35
14-Jun-20,16.46,0.02,45
15-Jun-20,16.46,0.03,48
16-Jun-20,16.47,0.05,47
17-Jun-20,16.47,0.01,46
18-Jun-20,16.47,0.08,50
19-Jun-20,16.47,0,53
20-Jun-20,16.47,0,55
21-Jun-20,16.47,0,57
22-Jun-20,16.47,0,61
23-Jun-20,16.48,0,59
24-Jun-20,16.49,0,59
25-Jun-20,16.49,0,55
26-Jun-20,16.51,0,57
27-Jun-20,16.51,0,59
28-Jun-20,16.51,0,53
29-Jun-20,16.51,0,43
30-Jun-20,16.51,0,47
1-Jul-20,16.51,0,51
2-Jul-20,16.51,0,52
3-Jul-20,16.52,0,51
4-Jul-20,16.52,0,52
5-Jul-20,16.53,0,54
6-Jul-20,16.53,0,54
7-Jul-20,16.54,0,51
8-Jul-20,16.54,0,53
9-Jul-20,16.55,0,54
10-Jul-20,16.55,0,57
11-Jul-20,16.55,0,59
12-Jul-20,16.55,0,59
13-Jul-20,16.55,0,58
14-Jul-20,16.55,0,58
15-Jul-20,16.56,0.01,59
16-Jul-20,16.56,0,57
17-Jul-20,16.58,0,54
18-Jul-20,16.59,0,58
19-Jul-20,16.64,0.07,55
20-Jul-20,16.92,0.02,51
21-Jul-20,16.93,0.03,56
22-Jul-20,16.93,0.07,56
23-Jul-20,16.93,0.03,51
24-Jul-20,17.01,0.04,49
25-Jul-20,17.02,0,52
26-Jul-20,17.02,0.01,54
27-Jul-20,17.03,0.04,55
28-Jul-20,17.03,0.05,58
29-Jul-20,17.03,0.08,60
30-Jul-20,17.03,0.04,59
31-Jul-20,17.03,0.11,60
1-Aug-20,17.04,0.1,58
2-Aug-20,17.05,0.09,57
3-Aug-20,17.05,0.05,54
4-Aug-20,17.05,0.08,56
5-Aug-20,17.05,0.08,54
6-Aug-20,17.05,0.06,52
7-Aug-20,17.07,0.07,53
8-Aug-20,17.08,0.07,54
9-Aug-20,17.08,0.09,56
10-Aug-20,17.08,0.12,56
11-Aug-20,17.09,0.13,54
12-Aug-20,17.1,0.08,54
13-Aug-20,17.1,0.1,52
14-Aug-20,17.1,0.11,63
15-Aug-20,17.1,0.15,60
16-Aug-20,17.1,0.1,64
17-Aug-20,17.4,0.16,62
18-Aug-20,17.41,0.06,60
19-Aug-20,17.41,0.1,61
20-Aug-20,17.41,0.09,57
21-Aug-20,17.41,0.09,57
22-Aug-20,17.41,0.1,58
23-Aug-20,17.41,0.09,59
24-Aug-20,17.43,0.1,59
25-Aug-20,17.43,0.1,56
26-Aug-20,17.43,0.09,53
27-Aug-20,17.44,0.07,53
28-Aug-20,17.44,0.09,55
29-Aug-20,17.44,0.08,55
30-Aug-20,17.44,0.1,56
31-Aug-20,17.44,0.07,55
1-Sep-20,17.45,0.07,56
2-Sep-20,17.45,0.09,57
3-Sep-20,17.45,0.02,60
4-Sep-20,17.46,0.11,62
5-Sep-20,17.46,0.11,58
6-Sep-20,17.46,0.08,55
7-Sep-20,17.46,0.05,56
8-Sep-20,17.46,0.07,53
9-Sep-20,17.46,0.05,52
10-Sep-20,17.46,0.06,45
11-Sep-20,17.46,0.02,48
12-Sep-20,17.46,0.02,50
13-Sep-20,17.46,0.06,49
14-Sep-20,17.47,0.05,47
15-Sep-20,17.47,0.02,49
16-Sep-20,17.47,0.04,47
17-Sep-20,17.47,0.03,50
18-Sep-20,17.72,0.14,49
19-Sep-20,17.72,0.1,46
20-Sep-20,17.72,0.09,48
21-Sep-20,17.72,0.06,47
22-Sep-20,17.72,0.05,46
23-Sep-20,17.72,0.05,48
24-Sep-20,17.72,0.06,47
25-Sep-20,17.72,0.08,49
26-Sep-20,17.72,0.09,52
27-Sep-20,17.72,0.13,57
28-Sep-20,17.72,0.08,55
29-Sep-20,17.72,0.09,50
30-Sep-20,17.72,0.07,51
1-Oct-20,-9999,0.05,51
2-Oct-20,0,0.04,50
3-Oct-20,0,0.05,49
4-Oct-20,0,0.02,47
5-Oct-20,0,0.02,46
6-Oct-20,0,0,48
7-Oct-20,0,0,46
8-Oct-20,0,0,42
9-Oct-20,0,0,41
10-Oct-20,0,0,39
11-Oct-20,0,0,44
12-Oct-20,0,0,45
13-Oct-20,0,0,45
14-Oct-20,0,0,50
15-Oct-20,0,0,51
16-Oct-20,0.01,0,49
17-Oct-20,0.01,0,46
18-Oct-20,0.01,0,45
19-Oct-20,0.01,0,44
20-Oct-20,0.01,0,44
21-Oct-20,0.01,0,42
22-Oct-20,0.01,0,41
23-Oct-20,0.01,0,40
24-Oct-20,0.01,0,38
25-Oct-20,0.01,0,32
26-Oct-20,0.01,0,33
27-Oct-20,0.01,0,47
28-Oct-20,0.01,0,41
29-Oct-20,0.01,0,39
30-Oct-20,0.01,0,37
31-Oct-20,0.01,0,39
1-Nov-20,0.01,0,39
2-Nov-20,0.01,0,40
3-Nov-20,0.01,0,37
4-Nov-20,0.01,0,39
5-Nov-20,0.01,0,41
6-Nov-20,0.16,0,32
7-Nov-20,0.19,0,20
8-Nov-20,0.79,0,14
9-Nov-20,0.79,0,11
10-Nov-20,0.79,0.05,21
11-Nov-20,0.79,0.19,21
12-Nov-20,0.79,0.14,22
13-Nov-20,0.85,0.14,25
14-Nov-20,0.85,0.39,26
15-Nov-20,0.85,0.23,29
16-Nov-20,0.85,0.38,33
17-Nov-20,0.86,0.6,41
18-Nov-20,1.75,0.53,30
19-Nov-20,1.75,1.04,23
20-Nov-20,1.75,1.28,26
21-Nov-20,1.75,1.22,29
22-Nov-20,1.75,1.25,28
23-Nov-20,1.77,1.33,27
24-Nov-20,1.77,1.12,27
25-Nov-20,1.77,1.11,23
26-Nov-20,1.77,0.76,22
27-Nov-20,1.77,0.84,31
28-Nov-20,1.77,0.8,26
29-Nov-20,1.77,0.67,25
30-Nov-20,1.77,0.7,25
1-Dec-20,1.77,0.66,29
2-Dec-20,1.77,0.83,31
3-Dec-20,1.77,0.7,27
4-Dec-20,1.77,0.46,26
5-Dec-20,1.77,0.56,27
6-Dec-20,1.77,0.6,28
7-Dec-20,1.79,0.77,31
8-Dec-20,1.79,0.45,28
9-Dec-20,1.79,0.52,29
10-Dec-20,1.79,0.82,24
11-Dec-20,1.9,0,21
12-Dec-20,2.25,1.57,27
13-Dec-20,3.03,1.38,24
14-Dec-20,3.05,2.31,14
15-Dec-20,3.05,2.05,19
16-Dec-20,3.05,2.14,22
17-Dec-20,3.87,2.6,22
18-Dec-20,3.87,2.82,18
19-Dec-20,3.87,2.82,19
20-Dec-20,3.87,2.84,22
21-Dec-20,3.87,2.94,23
22-Dec-20,3.87,3.01,22
23-Dec-20,3.87,2.84,23
24-Dec-20,3.87,2.86,22
25-Dec-20,3.97,2.89,23
26-Dec-20,4.21,3.34,22
27-Dec-20,4.22,3.3,17
28-Dec-20,4.33,3.65,18
29-Dec-20,4.33,3.38,18
30-Dec-20,4.33,3.33,20
31-Dec-20,4.36,3.62,22
1-Jan-21,4.37,3.45,22
2-Jan-21,4.39,3.46,27
3-Jan-21,4.42,3.62,31
4-Jan-21,4.59,3.7,29
5-Jan-21,4.59,3.75,20
6-Jan-21,4.59,3.68,22
7-Jan-21,4.59,3.56,20
8-Jan-21,4.6,3.54,23
9-Jan-21,4.6,3.48,20
10-Jan-21,4.6,3.51,25
11-Jan-21,4.62,3.54,26
12-Jan-21,4.62,3.57,27
13-Jan-21,4.62,3.6,32
14-Jan-21,4.62,3.8,33
15-Jan-21,4.63,3.93,32
16-Jan-21,4.63,4.02,34
17-Jan-21,4.64,4.08,34
18-Jan-21,4.64,4.24,33
19-Jan-21,4.71,4.34,19
20-Jan-21,4.71,4.5,25
21-Jan-21,4.71,4.48,23
22-Jan-21,4.79,4.51,19
23-Jan-21,4.79,4.41,15
24-Jan-21,4.83,4.11,13
25-Jan-21,4.93,4.47,12
26-Jan-21,5.13,4.38,11
27-Jan-21,7.45,4.98,22
28-Jan-21,8.98,6.96,23
29-Jan-21,9.61,8.3,17
30-Jan-21,9.71,8.23,16
31-Jan-21,9.73,8.37,27
1-Feb-21,9.77,8.6,33
2-Feb-21,9.81,8.68,31
3-Feb-21,9.82,8.7,23
4-Feb-21,9.82,8.5,22
5-Feb-21,9.83,8.6,29
6-Feb-21,9.83,8.63,29
7-Feb-21,9.83,8.67,26
8-Feb-21,9.83,8.66,26
9-Feb-21,9.88,8.71,29
10-Feb-21,9.9,8.68,30
11-Feb-21,10.07,8.65,27
12-Feb-21,10.68,9.46,28
13-Feb-21,10.92,9.58,22
14-Feb-21,10.93,9.64,17
15-Feb-21,11.23,9.87,29
16-Feb-21,11.23,10.03,18
17-Feb-21,11.23,9.86,11
18-Feb-21,11.25,9.7,19
19-Feb-21,11.26,9.83,27
20-Feb-21,11.34,9.93,21
21-Feb-21,11.34,9.57,23
22-Feb-21,11.48,9.46,34
23-Feb-21,11.49,9.16,31
24-Feb-21,11.49,9.39,23
25-Feb-21,11.49,9.29,29
26-Feb-21,11.49,9.23,23
27-Feb-21,11.49,9.17,21
28-Feb-21,11.5,9.22,28
1-Mar-21,11.5,9.3,25
2-Mar-21,11.5,9.44,25
3-Mar-21,11.51,9.61,23
4-Mar-21,11.51,9.84,25
5-Mar-21,11.51,9.92,30
6-Mar-21,11.51,9.83,32
7-Mar-21,11.51,9.79,30
8-Mar-21,11.54,9.68,23
9-Mar-21,11.62,9.51,16
10-Mar-21,12.02,9.67,17
11-Mar-21,12.1,9.83,14
12-Mar-21,12.29,9.96,18
13-Mar-21,12.3,9.66,19
14-Mar-21,12.31,9.72,26
15-Mar-21,12.67,9.72,17
16-Mar-21,12.68,9.46,22
17-Mar-21,12.68,9.2,25
18-Mar-21,12.83,9.09,33
19-Mar-21,13.88,9.46,31
20-Mar-21,14.12,10.84,23
21-Mar-21,14.12,10.93,19
22-Mar-21,14.21,10.95,20
23-Mar-21,14.26,11.08,20
24-Mar-21,14.26,11.06,27
25-Mar-21,14.32,11.05,26
26-Mar-21,14.34,11.11,28
27-Mar-21,14.34,11.21,35
28-Mar-21,14.35,11.01,33
29-Mar-21,14.35,10.84,31
30-Mar-21,14.35,10.47,31
31-Mar-21,14.35,10.03,36
1-Apr-21,14.35,9.37,36
2-Apr-21,14.35,8.88,36
3-Apr-21,14.35,8.45,37
4-Apr-21,14.36,7.92,36
5-Apr-21,14.36,7.38,32
6-Apr-21,14.36,7.07,34
7-Apr-21,14.36,6.45,37
8-Apr-21,14.36,6.07,34
9-Apr-21,14.37,5.79,36
10-Apr-21,14.37,5.54,36
11-Apr-21,14.37,4.7,38
12-Apr-21,14.37,3.61,38
13-Apr-21,14.37,2.79,33
14-Apr-21,14.53,1.97,26
15-Apr-21,14.53,2.05,27
16-Apr-21,14.53,1.83,33
17-Apr-21,14.53,1.38,-9999
18-Apr-21,14.53,-9999,44
19-Apr-21,14.54,0.15,39
20-Apr-21,14.54,0,37
21-Apr-21,14.54,0,34
22-Apr-21,14.54,0,33
23-Apr-21,14.54,0,37
24-Apr-21,14.55,0,36
25-Apr-21,14.82,0.04,28
26-Apr-21,14.94,0.32,25
27-Apr-21,14.94,0.08,26
28-Apr-21,14.94,0,38
29-Apr-21,14.94,0,46
30-Apr-21,14.94,0.04,47
1-May-21,14.94,0.05,43
2-May-21,14.94,0,37
3-May-21,14.94,0,43
4-May-21,14.94,0.04,45
5-May-21,14.94,0.05,47
6-May-21,14.94,0.07,45
7-May-21,14.94,0.05,40
8-May-21,14.94,0,43
9-May-21,14.94,0.05,41
10-May-21,14.94,0.04,45
11-May-21,14.94,0.06,45
12-May-21,14.94,0.06,45
13-May-21,14.94,0.07,46
14-May-21,14.94,0.1,48
15-May-21,14.95,0.09,40
16-May-21,15.09,0.05,39
17-May-21,15.11,0.08,43
18-May-21,15.11,0.01,44
19-May-21,15.12,0.05,41
20-May-21,15.14,0.04,32
21-May-21,15.5,0.11,23
22-May-21,15.51,0.26,28
23-May-21,15.52,0.09,36
24-May-21,15.52,0,41
25-May-21,15.53,0.04,41
26-May-21,15.53,0.03,43
27-May-21,15.53,0.09,46
28-May-21,15.53,0.1,48
29-May-21,15.58,0.13,46
30-May-21,15.6,0.1,49
31-May-21,15.6,0.1,53
1-Jun-21,15.6,0.14,56
2-Jun-21,15.6,0.18,58
3-Jun-21,15.66,0.17,54
4-Jun-21,15.67,0.15,56
5-Jun-21,15.67,0.16,55
6-Jun-21,15.67,0.12,53
7-Jun-21,15.67,0.11,47
8-Jun-21,15.67,0.08,41
9-Jun-21,15.67,0.04,38
10-Jun-21,15.67,0,39
11-Jun-21,15.67,0.04,46
12-Jun-21,15.67,0.1,53
13-Jun-21,15.67,0.13,53
14-Jun-21,15.67,0.11,53
15-Jun-21,15.67,0.13,56
16-Jun-21,15.67,0.14,57
17-Jun-21,15.67,0.17,63
18-Jun-21,15.67,0.17,62
19-Jun-21,15.67,0.16,59
20-Jun-21,15.68,0.18,59
21-Jun-21,15.68,0.18,56
22-Jun-21,15.69,0.17,53
23-Jun-21,15.69,0.13,51
24-Jun-21,15.69,0.14,49
25-Jun-21,15.69,0.11,53
26-Jun-21,15.69,0.13,58
27-Jun-21,15.69,0.15,62
28-Jun-21,15.69,0.18,61
29-Jun-21,16.77,0.16,55
30-Jun-21,17.37,0.15,52
1-Jul-21,17.66,0.12,52
2-Jul-21,17.66,0.11,57
3-Jul-21,17.66,0.11,58
4-Jul-21,17.66,0.14,58
5-Jul-21,17.66,0.13,60
6-Jul-21,17.66,0.14,60
7-Jul-21,17.66,0.15,62
8-Jul-21,17.66,0.16,62
9-Jul-21,17.66,0.17,64
10-Jul-21,17.66,0.18,65
11-Jul-21,17.66,0.18,65
12-Jul-21,17.66,0.18,66
13-Jul-21,17.67,0.18,63
14-Jul-21,17.67,0.13,62
15-Jul-21,17.67,0.13,58
16-Jul-21,17.67,0.07,55
17-Jul-21,17.67,0,58
18-Jul-21,17.76,0,54
19-Jul-21,18.17,0,51
20-Jul-21,18.17,0,54
21-Jul-21,18.17,0,58
22-Jul-21,18.17,0.14,66
23-Jul-21,18.2,0,59
24-Jul-21,18.2,0,60
25-Jul-21,18.45,0.01,57
26-Jul-21,18.63,0.02,57
27-Jul-21,18.66,0.01,57
28-Jul-21,18.91,0,53
29-Jul-21,19.26,0,50
30-Jul-21,19.4,0,53
31-Jul-21,19.4,0,52
1-Aug-21,19.4,0,56
2-Aug-21,19.4,0,58
3-Aug-21,19.4,0,59
4-Aug-21,19.4,0,60
5-Aug-21,19.4,0,55
6-Aug-21,19.4,0,52
7-Aug-21,19.4,0,57
8-Aug-21,19.4,0,55
9-Aug-21,19.4,0,54
10-Aug-21,19.4,0,58
11-Aug-21,19.4,0,59
12-Aug-21,19.41,0,59
13-Aug-21,19.42,0,56
14-Aug-21,19.42,0,60
15-Aug-21,19.42,0,61
16-Aug-21,19.42,0,62
17-Aug-21,19.42,0,58
18-Aug-21,19.42,0,50
19-Aug-21,19.42,0,50
20-Aug-21,19.42,0,52
21-Aug-21,19.42,0,49
22-Aug-21,19.42,0,50
23-Aug-21,19.43,0,51
24-Aug-21,19.43,0,50
25-Aug-21,19.43,0,48
26-Aug-21,19.43,0,51
27-Aug-21,19.43,0,55
28-Aug-21,19.43,0,56
29-Aug-21,19.43,0,56
30-Aug-21,19.43,0,55
31-Aug-21,19.43,0,53
1-Sep-21,19.43,0,49
2-Sep-21,19.43,0,47
3-Sep-21,19.43,0,49
4-Sep-21,19.43,0,51
5-Sep-21,19.43,0,55
6-Sep-21,19.43,0,56
7-Sep-21,19.43,0,58
8-Sep-21,19.43,0,59
9-Sep-21,19.43,0,58
10-Sep-21,19.58,0,55
11-Sep-21,19.58,0,52
12-Sep-21,19.58,0,52
13-Sep-21,19.59,0,49
14-Sep-21,19.59,0,52
15-Sep-21,19.59,0,51
16-Sep-21,19.59,0,48
17-Sep-21,19.59,0,48
18-Sep-21,19.59,0,46
19-Sep-21,19.59,0,45
20-Sep-21,19.59,0,51
21-Sep-21,19.59,0,50
22-Sep-21,19.59,0,48
23-Sep-21,19.59,0,48
24-Sep-21,19.59,0,52
25-Sep-21,19.59,0,49
26-Sep-21,19.59,0,47
27-Sep-21,19.59,0,45
28-Sep-21,19.59,0,39
29-Sep-21,19.59,0,40
30-Sep-21,19.59,0,42
1-Oct-21,-9999,0,42
2-Oct-21,-9999,0,42
3-Oct-21,0,0,43
4-Oct-21,0,0,41
5-Oct-21,0,0,41
6-Oct-21,0,0,41
7-Oct-21,0,0,39
8-Oct-21,0.37,0,31
9-Oct-21,0.37,0,30
10-Oct-21,0.37,0,36
11-Oct-21,0.37,0,25
12-Oct-21,0.37,0.02,26
13-Oct-21,0.37,0,29
14-Oct-21,0.37,0,34
15-Oct-21,0.37,0,38
16-Oct-21,0.38,0,40
17-Oct-21,0.38,0,35
18-Oct-21,0.74,0.28,23
19-Oct-21,0.74,0.16,29
20-Oct-21,0.75,0,36
21-Oct-21,0.78,0.01,41
22-Oct-21,0.81,0,39
23-Oct-21,0.85,0,36
24-Oct-21,4.19,0,38
25-Oct-21,6.74,0.07,29
26-Oct-21,6.89,1.15,28
27-Oct-21,6.9,1.11,36
28-Oct-21,6.9,0.93,37
29-Oct-21,6.9,0.73,35
30-Oct-21,6.9,0.64,35
31-Oct-21,6.9,0.53,34
1-Nov-21,6.91,0.37,35
2-Nov-21,6.91,0.1,38
3-Nov-21,6.91,0,39
4-Nov-21,6.91,0,36
5-Nov-21,6.91,0,35
6-Nov-21,6.91,0,36
7-Nov-21,6.92,0,34
8-Nov-21,6.92,0,32
9-Nov-21,7.75,0.39,32
10-Nov-21,7.75,0.63,32
11-Nov-21,7.75,0.64,36
12-Nov-21,7.75,0.5,37
13-Nov-21,7.75,0.06,37
14-Nov-21,7.75,0,38
15-Nov-21,7.75,0.06,36
16-Nov-21,7.75,0.14,36
17-Nov-21,7.75,0,33
18-Nov-21,7.75,0,33
19-Nov-21,7.77,0.38,35
20-Nov-21,7.77,0,32
21-Nov-21,7.77,0.01,34
22-Nov-21,7.77,0.21,29
23-Nov-21,7.77,0.7,26
24-Nov-21,7.77,1.12,27
25-Nov-21,7.77,1.4,33
26-Nov-21,7.77,1.58,33
27-Nov-21,7.77,1.36,35
28-Nov-21,7.77,1.39,35
29-Nov-21,7.77,1.33,35
30-Nov-21,7.77,1.39,36
1-Dec-21,7.77,1.32,36
2-Dec-21,7.77,1.14,31
3-Dec-21,7.77,1.37,32
4-Dec-21,7.77,1.53,31
5-Dec-21,7.77,1.63,35
6-Dec-21,7.77,1.68,34
7-Dec-21,7.79,1.94,31
8-Dec-21,7.79,1.45,29
9-Dec-21,8.39,2.02,22
10-Dec-21,8.39,2.3,13
11-Dec-21,8.39,2.28,17
12-Dec-21,8.52,2.35,26
13-Dec-21,10.95,2.94,27
14-Dec-21,12.49,6.61,15
15-Dec-21,12.65,7.73,13
16-Dec-21,13.32,8.75,20
17-Dec-21,13.32,8.8,9
18-Dec-21,13.33,8.79,15
19-Dec-21,13.34,8.85,16
20-Dec-21,13.34,8.62,14
21-Dec-21,13.36,8.62,17
22-Dec-21,14.04,8.66,29
23-Dec-21,15.18,9.85,28
24-Dec-21,16.08,12.3,22
25-Dec-21,16.64,12.65,17
26-Dec-21,16.9,14.01,13
27-Dec-21,17.49,14.12,15
28-Dec-21,17.55,14.87,13
29-Dec-21,17.97,14.76,14
30-Dec-21,18.17,15.18,11
31-Dec-21,18.17,15.16,10
1-Jan-22,18.19,14.74,8
2-Jan-22,18.2,14.63,13
3-Jan-22,18.2,14.47,14
4-Jan-22,18.53,14.37,22
5-Jan-22,18.6,14.37,29
6-Jan-22,18.61,14.21,25
7-Jan-22,18.62,13.96,24
8-Jan-22,18.62,13.95,15
9-Jan-22,18.62,13.71,13
10-Jan-22,18.63,13.69,18
11-Jan-22,18.65,13.85,24
12-Jan-22,19.62,13.98,30
13-Jan-22,19.63,14.13,27
14-Jan-22,19.63,14.25,24
15-Jan-22,19.63,14.31,25
16-Jan-22,19.64,14.47,26
17-Jan-22,19.64,14.38,23
18-Jan-22,19.64,14.41,23
19-Jan-22,19.64,14.34,22
20-Jan-22,19.64,14.31,25
21-Jan-22,19.64,14.35,21
22-Jan-22,19.68,14.46,30
23-Jan-22,19.68,14.4,26
24-Jan-22,19.68,14.42,26
25-Jan-22,19.68,14.45,22
26-Jan-22,19.68,14.39,18
27-Jan-22,19.69,14.31,22
28-Jan-22,19.69,14.27,23
29-Jan-22,19.69,14.22,21
30-Jan-22,19.69,14.02,21
31-Jan-22,19.7,14.09,23
1-Feb-22,19.7,14.04,18
2-Feb-22,19.7,14.03,25
3-Feb-22,19.71,14.14,27
4-Feb-22,19.71,14.1,25
5-Feb-22,19.71,14.09,28
6-Feb-22,19.71,14.07,28
7-Feb-22,19.71,14.25,29
8-Feb-22,19.71,14.24,30
9-Feb-22,19.71,14.38,32
10-Feb-22,19.72,14.23,37
11-Feb-22,19.72,13.69,34
12-Feb-22,19.72,13.53,31
13-Feb-22,19.72,13.35,30
14-Feb-22,19.72,13.19,29
15-Feb-22,19.72,13.09,21
16-Feb-22,19.74,12.67,26
17-Feb-22,19.74,12.53,30
18-Feb-22,19.74,12.54,29
19-Feb-22,19.74,12.38,28
20-Feb-22,19.74,12.33,25
21-Feb-22,19.74,12.27,20
22-Feb-22,19.79,12.11,11
23-Feb-22,19.79,11.58,5
24-Feb-22,19.8,11.1,12
25-Feb-22,19.8,9.97,15
26-Feb-22,19.82,8.17,23
27-Feb-22,19.83,9.87,30
28-Feb-22,19.84,9.81,31
1-Mar-22,19.84,8.93,31
2-Mar-22,19.85,9.49,32
3-Mar-22,19.85,10.31,29
4-Mar-22,20.02,10.55,25
5-Mar-22,20.1,10.09,15
6-Mar-22,20.1,8.85,20
7-Mar-22,20.1,8.15,25
8-Mar-22,20.11,8.06,28
9-Mar-22,20.11,8.88,25
10-Mar-22,20.11,8.06,23
11-Mar-22,20.12,8.68,28
12-Mar-22,20.12,8.71,30
13-Mar-22,20.12,9.37,31
14-Mar-22,20.12,10.15,32
15-Mar-22,20.23,9.83,31
16-Mar-22,20.24,10.26,29
17-Mar-22,20.24,10.41,28
18-Mar-22,20.24,9.36,32
19-Mar-22,20.38,9.01,27
20-Mar-22,20.4,7.35,27
21-Mar-22,20.4,7.89,37
22-Mar-22,20.41,7.39,44
23-Mar-22,20.41,7.96,38
24-Mar-22,20.41,7.32,40
25-Mar-22,20.41,6.48,39
26-Mar-22,20.41,5.6,38
27-Mar-22,20.42,4.96,38
28-Mar-22,20.77,4.33,30
29-Mar-22,20.85,4.01,32
30-Mar-22,20.85,4.19,33
31-Mar-22,20.85,4.36,34
1-Apr-22,20.85,3.95,39
2-Apr-22,20.85,3.49,38
3-Apr-22,20.85,2.56,36
4-Apr-22,20.85,1.87,35
5-Apr-22,20.85,1.37,38
6-Apr-22,20.85,0.78,42
7-Apr-22,20.86,0.17,44
8-Apr-22,20.88,0.04,41
9-Apr-22,20.88,0.03,37
10-Apr-22,20.88,0.02,32
11-Apr-22,21.14,0,23
12-Apr-22,21.15,0.22,14
13-Apr-22,21.15,0,21
14-Apr-22,21.17,0.22,30
15-Apr-22,21.18,0.13,33
16-Apr-22,21.96,0.17,30
17-Apr-22,21.96,0.78,33
18-Apr-22,21.96,0.46,34
19-Apr-22,21.98,0.07,32
20-Apr-22,21.98,0.1,33
21-Apr-22,22.72,0.1,28
22-Apr-22,22.97,1.15,26
23-Apr-22,22.97,0.97,29
24-Apr-22,22.98,0.68,34
25-Apr-22,22.98,0.18,36
26-Apr-22,22.98,0.08,37
27-Apr-22,22.98,0.17,35
28-Apr-22,22.98,0.14,33
29-Apr-22,22.98,0.06,38
30-Apr-22,22.98,0.18,37
1-May-22,22.98,0.2,37
2-May-22,22.98,0.17,36
3-May-22,22.98,0.16,39
4-May-22,22.98,0.22,44
5-May-22,22.98,0.27,41
6-May-22,22.98,0.27,43
7-May-22,22.98,0.31,40
8-May-22,23.06,0.22,26
9-May-22,23.09,0.25,19
10-May-22,23.33,0.25,20
11-May-22,23.36,0.3,20
12-May-22,23.36,0,31
13-May-22,23.36,0.17,41
14-May-22,23.36,0.26,47
15-May-22,23.36,0.31,48
16-May-22,23.36,0.35,46
17-May-22,23.36,0.3,46
18-May-22,23.37,0.11,50
19-May-22,23.37,0.16,48
20-May-22,23.37,0.17,41
21-May-22,23.37,0.12,40
22-May-22,23.37,0.13,44
23-May-22,23.37,0.2,47
24-May-22,23.37,0.2,50
25-May-22,23.37,0.23,53
26-May-22,23.37,0.24,51
27-May-22,23.37,0.22,47
28-May-22,23.37,0.25,42
29-May-22,23.37,0.14,37
30-May-22,23.37,0.13,36
31-May-22,23.38,0.2,42
1-Jun-22,23.38,0.17,47
2-Jun-22,23.38,0.21,47
3-Jun-22,23.38,0.22,46
4-Jun-22,23.38,0.21,44
5-Jun-22,23.39,0.24,47
6-Jun-22,23.4,0.14,48
7-Jun-22,23.4,0.2,51
8-Jun-22,23.4,0.25,52
9-Jun-22,23.4,0.26,56
10-Jun-22,23.4,0.28,58
11-Jun-22,23.4,0.29,56
12-Jun-22,23.4,0.28,51
13-Jun-22,23.4,0.28,47
14-Jun-22,23.4,0.2,47
